"BUYORDERS.APIKEY"|"BUYORDERS.YEAR"|"BUYORDERS.MONTH"|"BUYORDERS.DAY"|"BUYORDERS.TOTAL"|"BUYORDERS.BUYORDERITEMS"|"BUYORDERS.PAYMENTTYPE"
"parquedpedro"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"41987","price":"89.88","sku":"73800","specs":"{"Voltagem":"127V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"23466","price":"254.15","sku":"41817","specs":"{"Cor":"Verde Escuro"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"39427","price":"329.86","sku":"69120","specs":"{"Voltagem":"127V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"50979","price":"116.56","sku":"90325","specs":"{"Cor Sku":"Laranja","Tamanho":"20/21"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"52845","price":"93.24","sku":"94251","specs":"{"Cor Sku":"Lilás","Tamanho":"33"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"21384","price":"764.99","sku":"39178","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"46097","price":"101.92","sku":"88041","specs":"{"Cor":"Rosa Claro","Tamanho":"36"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"50944","price":"424.92","sku":"90171","specs":"{"Cor SKU":"Preto","Tamanho":"39"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"50983","price":"93.12","sku":"90366","specs":"{"Cor Sku":"Lilás","Tamanho":"29"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"50979","price":"143.29","sku":"90325","specs":"{"Cor Sku":"Laranja","Tamanho":"20/21"}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"37667","price":"152.15","sku":"65694","specs":"{"Cor":"Verde Escuro"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"37667","price":"152.15","sku":"41468","specs":"{"Cor":"Azul Escuro"}"},"quantity":"2.0","tags":"[]"},{"product":{"id":"37667","price":"152.15","sku":"65695","specs":"{"Cor":"Vermelho"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"41347","price":"96.32","sku":"87751","specs":"{"Cor":"Lilás","Tamanho":"35"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"50081","price":"96.33","sku":"88208","specs":"{"Cor":"Bege","Tamanho":"38"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"51388","price":"77.05","sku":"91413","specs":"{"Cor":"Marrom","Tamanho":"35"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"51008","price":"116.56","sku":"94180","specs":"{"Cor":"Rosa","Tamanho":"30"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"52768","price":"93.24","sku":"94122","specs":"{"Cor":"Azul","Numeração":"23/24"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"50979","price":"124.88","sku":"90325","specs":"{"Cor Sku":"Laranja","Tamanho":"20/21"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"52338","price":"62.41","sku":"93125","specs":"{"Cor":"Rosa","Tamanho":"29"}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"52338","price":"58.24","sku":"93125","specs":"{"Cor":"Rosa","Tamanho":"29"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"50982","price":"52.42","sku":"90346","specs":"{"Cor Sku":"Rosa","Tamanho":"17/18"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"50987","price":"99.04","sku":"90398","specs":"{"Cor Sku":"Dourado","Tamanho":"32"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"50041","price":"19.47","sku":"88140","specs":"{"Cor":"Azul Claro"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"50983","price":"84.54","sku":"90365","specs":"{"Cor Sku":"Lilás","Tamanho":"29"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"50989","price":"78.03","sku":"90427","specs":"{"Cor Sku":"Rosa","Tamanho":"20/21"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"51009","price":"97.56","sku":"94100","specs":"{"Cor Sku":"Preto","Tamanho":"28"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"50848","price":"84.56","sku":"89918","specs":"{"Cor Sku":"Rosa","Tamanho":"20/21"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"51496","price":"91.06","sku":"91524","specs":"{"Cor":"Rosa","Numeração":"25"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"52845","price":"104.08","sku":"94251","specs":"{"Cor Sku":"Lilás","Tamanho":"33"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"50849","price":"166.03","sku":"89959","specs":"{"Cor":"Bege","Tamanho":"33"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"50991","price":"73.77","sku":"90434","specs":"{"Cor Sku":"Lilás","Tamanho":"25"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"39422","price":"119.89","sku":"69106","specs":"{"Voltagem":"Bivolt"}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"50014","price":"229.42","sku":"88030","specs":"{"Cor":"Rosa","Tamanho":"37"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"51383","price":"144.42","sku":"91333","specs":"{"Cor":"Preto","Tamanho":"33/34"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"41987","price":"89.88","sku":"73800","specs":"{"Voltagem":"127V"}"},"quantity":"5.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"41987","price":"89.88","sku":"73800","specs":"{"Voltagem":"127V"}"},"quantity":"10.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"49815","price":"254.15","sku":"87414","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"19669","price":"2294.15","sku":"39869","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"14523","price":"30.52","sku":"28923","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"23","price":"32.22","sku":"45","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"9190","price":"99.99","sku":"17110","specs":"{"Cor":"Cinza/Rosa","Tamanho":"36"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"18708","price":"1614.15","sku":"37663","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"334","price":"7873.95","sku":"359","specs":"{"Cor":"Grafite"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"2431","price":"5899.95","sku":"3857","specs":"{"Cor":"Cinza","Voltagem":"110V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"12316","price":"1487.2","sku":"25511","specs":"{"Cor":"Vermelho"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"9813","price":"110.42","sku":"19713","specs":"{}"},"quantity":"6.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"8082","price":"135.2","sku":"16107","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"8079","price":"119.2","sku":"16093","specs":"{"Cor":"Amarelo"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"12472","price":"1223.2","sku":"25778","specs":"{"Cor":"Vermelho"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"11452","price":"93.42","sku":"22931","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"9816","price":"84.92","sku":"19715","specs":"{}"},"quantity":"3.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"11904","price":"0","sku":"24025","specs":"{"Cor":"Cinza","Tamanho":"36"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"12153","price":"0","sku":"24758","specs":"{"Cor":"Bordô","Tamanho":"37"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"9838","price":"53.46","sku":"19736","specs":"{}"},"quantity":"4.0","tags":"[]"},{"product":{"id":"9813","price":"110.42","sku":"19713","specs":"{}"},"quantity":"3.0","tags":"[]"},{"product":{"id":"9822","price":"59.42","sku":"19721","specs":"{}"},"quantity":"3.0","tags":"[]"},{"product":{"id":"11316","price":"97.66","sku":"22464","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"9839","price":"50.92","sku":"19737","specs":"{}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"10"|"NULL"|"[{"product":{"id":"9813","price":"110.42","sku":"19713","specs":"{}"},"quantity":"3.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"7567","price":"3099.14","sku":"13699","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"13953","price":"1359.15","sku":"27998","specs":"{"Cor":"Verde"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"14936","price":"84.15","sku":"29469","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"13968","price":"2124.15","sku":"28013","specs":"{"Cor":"Rosa"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"14943","price":"84.15","sku":"29477","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"12290","price":"799.92","sku":"25303","specs":"{"Cor":"Branco/Preto","Tamanho":"42"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"7567","price":"3099.14","sku":"13699","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"13409","price":"159.99","sku":"27170","specs":"{"Cor":"Bege"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"7567","price":"3099.14","sku":"13699","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"14044","price":"6374.15","sku":"28096","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"14082","price":"101.15","sku":"28134","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"14045","price":"7649.15","sku":"28097","specs":"{"Cor":"Verde"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"14067","price":"211.65","sku":"28119","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"14061","price":"2294.15","sku":"28113","specs":"{"Cor":"Cinza"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"14078","price":"186.15","sku":"28130","specs":"{"Cor":"Preto","Voltagem":"Não se aplica"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"14038","price":"3824.15","sku":"28090","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"12607","price":"3498.93","sku":"25944","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"12418","price":"212.42","sku":"25628","specs":"{"Cor":"Colorido","Tamanho":"G"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"12390","price":"152.92","sku":"25530","specs":"{"Cor":"Preto","Tamanho":"Único"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"cariocashopping"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"13747","price":"149.4","sku":"27706","specs":"{"Tamanho":"35/36"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"11037","price":"200.97","sku":"22523","specs":"{"Cor":"Preto","Voltagem":"Bivolt automático"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"11044","price":"175.77","sku":"22530","specs":"{"Cor":"Preto","Voltagem":"Bivolt automático"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"cariocashopping"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"17345","price":"36.9","sku":"34538","specs":"{}"},"quantity":"10.0","tags":"[]"}]"|"NULL"
"cariocashopping"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"17338","price":"72.16","sku":"34531","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"39613","price":"67.99","sku":"69435","specs":"{}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"51222","price":"179.97","sku":"90973","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"51222","price":"179.97","sku":"90973","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"35860","price":"3498.93","sku":"62228","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"35860","price":"3498.93","sku":"62228","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"49815","price":"254.15","sku":"87414","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"51222","price":"179.97","sku":"90973","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"1369","price":"135.92","sku":"48032","specs":"{"Cor":"Verde Escuro","Tamanho":"33/34"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"49915","price":"127.42","sku":"87777","specs":"{"Cor":"Transparente","Tamanho":"37"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"51222","price":"179.97","sku":"90973","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"39415","price":"79.89","sku":"69432","specs":"{"Voltagem":"127V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"39415","price":"79.89","sku":"69432","specs":"{"Voltagem":"127V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"39415","price":"79.89","sku":"69099","specs":"{"Voltagem":"220V"}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"39415","price":"79.89","sku":"69432","specs":"{"Voltagem":"127V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"39415","price":"79.89","sku":"69432","specs":"{"Voltagem":"127V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"33397","price":"84.92","sku":"58364","specs":"{"Cor":"Preto","Tamanho":"37"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"50979","price":"169.92","sku":"90326","specs":"{"Cor Sku":"Laranja","Tamanho":"23/24"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"51009","price":"127.42","sku":"94102","specs":"{"Cor Sku":"Preto","Tamanho":"32/33"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"41987","price":"89.88","sku":"73800","specs":"{"Voltagem":"127V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"41987","price":"89.88","sku":"73800","specs":"{"Voltagem":"127V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"41987","price":"89.88","sku":"73800","specs":"{"Voltagem":"127V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"38918","price":"339.15","sku":"68155","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"41987","price":"89.88","sku":"73800","specs":"{"Voltagem":"127V"}"},"quantity":"15.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"41987","price":"89.88","sku":"73800","specs":"{"Voltagem":"127V"}"},"quantity":"10.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"50981","price":"65.31","sku":"94111","specs":"{"Cor Sku":"Preto","Tamanho":"22"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"52845","price":"95.02","sku":"94252","specs":"{"Cor Sku":"Lilás","Tamanho":"26/27"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"52337","price":"59.37","sku":"93112","specs":"{"Cor":"Rosa Claro","Tamanho":"26/27"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"23137","price":"424.15","sku":"41461","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"39415","price":"79.89","sku":"69432","specs":"{"Voltagem":"127V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"39422","price":"119.89","sku":"69106","specs":"{"Voltagem":"Bivolt"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"39415","price":"79.89","sku":"69432","specs":"{"Voltagem":"127V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"41987","price":"89.88","sku":"73800","specs":"{"Voltagem":"127V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"39415","price":"79.89","sku":"69432","specs":"{"Voltagem":"127V"}"},"quantity":"3.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"49815","price":"254.15","sku":"87414","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"41987","price":"89.88","sku":"73800","specs":"{"Voltagem":"127V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"50979","price":"116.56","sku":"90326","specs":"{"Cor Sku":"Laranja","Tamanho":"23/24"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"52768","price":"93.24","sku":"94125","specs":"{"Cor":"Azul Escuro","Numeração":"23/24"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"50987","price":"100.99","sku":"90399","specs":"{"Cor Sku":"Dourado","Tamanho":"28"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"50979","price":"118.81","sku":"90326","specs":"{"Cor Sku":"Laranja","Tamanho":"23/24"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"51496","price":"91.06","sku":"91524","specs":"{"Cor":"Rosa","Numeração":"25"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"51005","price":"91.07","sku":"90500","specs":"{"Cor":"Preto","Tamanho":"25"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"50998","price":"97.57","sku":"90465","specs":"{"Cor Sku":"Rosa","Tamanho":"28"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"50989","price":"101.92","sku":"90427","specs":"{"Cor Sku":"Rosa","Tamanho":"20/21"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"50848","price":"118.92","sku":"89946","specs":"{"Cor Sku":"Rosa","Tamanho":"33"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"52768","price":"135.92","sku":"94126","specs":"{"Cor":"Azul Escuro","Numeração":"25"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"51009","price":"127.42","sku":"94101","specs":"{"Cor Sku":"Rosa Bebê","Tamanho":"28"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"52337","price":"84.92","sku":"93112","specs":"{"Cor":"Rosa Claro","Tamanho":"26/27"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"52768","price":"98.35","sku":"94125","specs":"{"Cor":"Azul Escuro","Numeração":"23/24"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"51009","price":"92.2","sku":"94101","specs":"{"Cor Sku":"Rosa Bebê","Tamanho":"28"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"50337","price":"49.15","sku":"88901","specs":"{"Cor":"Petro"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"8244","price":"46.9","sku":"15070","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"7126","price":"29.9","sku":"12893","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"19660","price":"169.15","sku":"39860","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"19666","price":"186.15","sku":"39866","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"18708","price":"1614.15","sku":"37663","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"19666","price":"186.15","sku":"39866","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"11"|"NULL"|"[{"product":{"id":"23","price":"32.22","sku":"45","specs":"{}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
